time,tug_id,B,C,D,E,F,G,H,M
76800,17,51.300000000000104,49.700000000000024,37.60000000000002,48.20000000000003,49.700000000000024,49.800000000000026,53.00000000000007,46.90000000000004
76800,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
76800,19,51.80000000000008,51.40000000000002,45.800000000000026,52.90000000000004,50.60000000000004,45.30000000000002,42.500000000000064,45.100000000000044
76800,20,34.40000000000006,49.20000000000002,49.700000000000024,50.500000000000036,51.700000000000024,51.40000000000002,55.200000000000074,46.70000000000004
76800,21,48.700000000000095,49.000000000000014,49.700000000000024,44.60000000000004,49.800000000000026,47.50000000000002,49.80000000000008,53.800000000000054
76800,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
76800,23,49.50000000000008,49.20000000000002,51.700000000000024,52.20000000000003,49.60000000000002,47.60000000000002,46.500000000000064,36.10000000000003
76800,24,51.1000000000001,45.30000000000002,50.00000000000003,42.30000000000003,52.00000000000003,49.50000000000002,53.60000000000008,51.30000000000005
76800,25,52.000000000000085,49.20000000000002,49.100000000000016,46.30000000000003,43.000000000000014,49.50000000000002,48.90000000000007,44.90000000000004
76800,26,48.30000000000009,49.40000000000002,45.50000000000002,48.80000000000004,49.800000000000026,45.60000000000002,48.40000000000006,48.400000000000034
76800,27,53.80000000000008,49.60000000000002,51.90000000000003,52.400000000000034,47.800000000000026,47.60000000000002,36.10000000000006,46.80000000000004
76800,28,29.100000000000044,49.20000000000002,47.30000000000002,50.500000000000036,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
77400,0,36.40000000000006,51.40000000000002,47.000000000000014,52.60000000000004,51.90000000000003,51.50000000000002,46.600000000000065,51.100000000000044
77400,1,35.60000000000005,49.20000000000002,51.20000000000002,48.20000000000003,51.60000000000002,49.40000000000002,48.500000000000064,49.40000000000005
77400,2,50.40000000000006,47.20000000000002,47.800000000000026,44.400000000000034,49.800000000000026,47.60000000000002,35.900000000000055,50.70000000000004
77400,3,43.60000000000011,51.20000000000002,50.30000000000003,48.80000000000004,51.700000000000024,52.00000000000003,39.200000000000074,48.70000000000004
77400,4,37.10000000000007,47.100000000000016,50.90000000000001,50.60000000000004,51.700000000000024,51.40000000000002,50.90000000000007,50.60000000000004
77400,5,49.40000000000008,51.30000000000002,43.700000000000024,48.500000000000036,49.90000000000003,51.50000000000002,53.40000000000008,49.200000000000045
77400,6,47.2000000000001,49.60000000000002,50.00000000000003,48.70000000000004,50.30000000000003,51.700000000000024,43.80000000000008,54.00000000000006
77400,7,43.200000000000074,47.50000000000002,51.40000000000002,50.60000000000004,47.60000000000002,51.800000000000026,55.10000000000007,48.60000000000004
77400,8,39.200000000000074,51.30000000000002,47.700000000000024,52.400000000000034,49.60000000000002,51.50000000000002,53.00000000000007,52.90000000000004
77400,9,52.10000000000009,51.20000000000002,51.700000000000024,44.60000000000004,45.000000000000014,47.40000000000002,34.30000000000006,49.200000000000045
77400,10,52.000000000000085,51.50000000000002,51.800000000000026,46.80000000000004,49.700000000000024,45.40000000000002,45.60000000000008,47.50000000000005
77400,11,49.70000000000008,45.40000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.700000000000024,50.80000000000007,34.70000000000004
77400,12,47.10000000000007,49.000000000000014,49.60000000000002,52.20000000000003,47.800000000000026,47.40000000000002,40.00000000000006,47.800000000000054
77400,13,39.10000000000007,49.30000000000002,47.60000000000002,52.70000000000004,48.00000000000003,51.60000000000002,51.10000000000007,51.40000000000005
77400,14,45.60000000000008,47.60000000000002,47.50000000000002,50.90000000000004,52.00000000000003,51.800000000000026,49.00000000000007,48.80000000000004
77400,15,57.1000000000001,49.700000000000024,49.800000000000026,52.400000000000034,51.90000000000003,47.20000000000002,42.80000000000007,34.500000000000036
77400,16,32.600000000000065,49.000000000000014,49.50000000000002,46.10000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
77400,17,51.400000000000105,49.700000000000024,37.60000000000002,48.20000000000003,49.700000000000024,49.90000000000003,53.00000000000007,47.00000000000004
77400,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
77400,19,51.900000000000084,51.40000000000002,45.800000000000026,52.90000000000004,50.60000000000004,45.40000000000002,42.500000000000064,45.200000000000045
77400,20,34.500000000000064,49.20000000000002,49.700000000000024,50.500000000000036,51.700000000000024,51.50000000000002,55.200000000000074,46.80000000000004
77400,21,48.8000000000001,49.000000000000014,49.700000000000024,44.60000000000004,49.800000000000026,47.60000000000002,49.80000000000008,53.900000000000055
77400,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
77400,23,49.60000000000008,49.20000000000002,51.700000000000024,52.20000000000003,49.60000000000002,47.700000000000024,46.500000000000064,36.20000000000003
77400,24,51.2000000000001,45.30000000000002,50.00000000000003,42.30000000000003,52.00000000000003,49.60000000000002,53.60000000000008,51.40000000000005
77400,25,52.000000000000085,49.20000000000002,49.100000000000016,46.30000000000003,43.000000000000014,47.50000000000002,48.90000000000007,44.90000000000004
77400,26,48.40000000000009,49.40000000000002,45.50000000000002,48.80000000000004,49.800000000000026,45.700000000000024,48.40000000000006,48.500000000000036
77400,27,53.900000000000084,49.60000000000002,51.90000000000003,52.400000000000034,47.800000000000026,47.700000000000024,36.10000000000006,44.80000000000004
77400,28,29.100000000000044,49.20000000000002,47.30000000000002,50.500000000000036,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
78000,0,36.40000000000006,51.40000000000002,47.000000000000014,52.60000000000004,51.90000000000003,51.50000000000002,46.600000000000065,51.100000000000044
78000,1,35.60000000000005,49.30000000000002,51.30000000000002,48.20000000000003,51.700000000000024,49.40000000000002,48.500000000000064,49.40000000000005
78000,2,50.40000000000006,47.30000000000002,47.90000000000003,44.400000000000034,49.90000000000003,47.60000000000002,35.900000000000055,50.70000000000004
78000,3,43.60000000000011,51.20000000000002,50.30000000000003,48.80000000000004,51.700000000000024,52.00000000000003,39.200000000000074,48.70000000000004
78000,4,37.10000000000007,47.20000000000002,51.000000000000014,50.60000000000004,51.800000000000026,51.40000000000002,50.90000000000007,50.60000000000004
78000,5,49.40000000000008,51.40000000000002,43.800000000000026,48.500000000000036,50.00000000000003,51.50000000000002,53.40000000000008,49.200000000000045
78000,6,47.2000000000001,49.700000000000024,50.10000000000003,48.70000000000004,50.400000000000034,51.700000000000024,43.80000000000008,54.00000000000006
78000,7,43.200000000000074,47.60000000000002,51.50000000000002,50.60000000000004,47.700000000000024,51.800000000000026,55.10000000000007,48.60000000000004
78000,8,39.200000000000074,51.40000000000002,47.800000000000026,52.400000000000034,49.700000000000024,51.50000000000002,53.00000000000007,52.90000000000004
78000,9,52.10000000000009,51.30000000000002,51.800000000000026,44.60000000000004,45.100000000000016,47.40000000000002,34.30000000000006,49.200000000000045
78000,10,52.000000000000085,51.60000000000002,51.90000000000003,46.80000000000004,49.800000000000026,45.40000000000002,45.60000000000008,47.50000000000005
78000,11,49.70000000000008,45.40000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.700000000000024,50.80000000000007,34.70000000000004
78000,12,47.10000000000007,49.100000000000016,49.700000000000024,52.20000000000003,47.90000000000003,47.40000000000002,40.00000000000006,47.800000000000054
78000,13,39.10000000000007,49.30000000000002,47.60000000000002,52.70000000000004,48.00000000000003,51.60000000000002,51.10000000000007,51.40000000000005
78000,14,45.60000000000008,47.700000000000024,47.60000000000002,50.90000000000004,52.10000000000003,51.800000000000026,49.00000000000007,48.80000000000004
78000,15,57.1000000000001,49.800000000000026,49.90000000000003,52.400000000000034,52.00000000000003,47.20000000000002,42.80000000000007,34.500000000000036
78000,16,32.600000000000065,49.000000000000014,49.50000000000002,46.10000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
78000,17,51.400000000000105,49.800000000000026,37.700000000000024,48.20000000000003,49.800000000000026,49.90000000000003,53.00000000000007,47.00000000000004
78000,18,48.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.300000000000075,48.80000000000004
78000,19,51.900000000000084,51.50000000000002,45.90000000000003,52.90000000000004,48.60000000000004,45.40000000000002,42.500000000000064,45.200000000000045
78000,20,34.500000000000064,49.30000000000002,49.800000000000026,50.500000000000036,51.800000000000026,51.50000000000002,55.200000000000074,46.80000000000004
78000,21,48.8000000000001,47.000000000000014,49.700000000000024,44.60000000000004,49.800000000000026,47.60000000000002,49.80000000000008,53.900000000000055
78000,22,38.20000000000003,49.100000000000016,49.100000000000016,45.000000000000014,46.70000000000001,47.000000000000014,48.70000000000004,48.10000000000003
78000,23,49.60000000000008,49.30000000000002,51.800000000000026,52.20000000000003,49.700000000000024,47.700000000000024,46.500000000000064,36.20000000000003
78000,24,51.2000000000001,45.40000000000002,50.10000000000003,42.30000000000003,52.10000000000003,49.60000000000002,53.60000000000008,51.40000000000005
78000,25,52.000000000000085,49.20000000000002,49.20000000000002,46.30000000000003,43.100000000000016,47.50000000000002,48.90000000000007,44.90000000000004
78000,26,48.40000000000009,49.50000000000002,43.50000000000002,48.80000000000004,49.800000000000026,45.700000000000024,48.40000000000006,48.500000000000036
78000,27,53.900000000000084,49.60000000000002,51.90000000000003,52.400000000000034,47.800000000000026,47.700000000000024,36.10000000000006,44.80000000000004
78000,28,29.100000000000044,49.20000000000002,47.30000000000002,50.500000000000036,51.30000000000002,49.700000000000024,52.500000000000064,52.500000000000036
78600,0,36.40000000000006,51.40000000000002,47.000000000000014,52.60000000000004,51.90000000000003,51.50000000000002,46.600000000000065,51.100000000000044
78600,1,35.800000000000054,49.30000000000002,51.30000000000002,48.20000000000003,51.700000000000024,49.40000000000002,48.70000000000007,49.40000000000005
78600,2,50.600000000000065,47.30000000000002,47.90000000000003,44.400000000000034,49.90000000000003,47.60000000000002,36.10000000000006,50.70000000000004
78600,3,43.80000000000011,51.20000000000002,50.30000000000003,48.80000000000004,51.700000000000024,52.00000000000003,39.300000000000075,48.70000000000004
78600,4,37.10000000000007,47.20000000000002,51.000000000000014,50.60000000000004,51.800000000000026,51.40000000000002,48.90000000000007,50.60000000000004
78600,5,49.60000000000008,51.40000000000002,43.800000000000026,48.500000000000036,50.00000000000003,51.50000000000002,53.60000000000008,49.200000000000045
78600,6,47.400000000000105,49.700000000000024,50.10000000000003,48.70000000000004,50.400000000000034,51.700000000000024,44.000000000000085,54.00000000000006
78600,7,43.40000000000008,47.60000000000002,51.50000000000002,50.60000000000004,47.700000000000024,51.800000000000026,55.300000000000075,48.60000000000004
78600,8,39.40000000000008,51.40000000000002,47.800000000000026,52.400000000000034,49.700000000000024,51.50000000000002,53.200000000000074,52.90000000000004
78600,9,52.30000000000009,51.30000000000002,51.800000000000026,44.60000000000004,45.100000000000016,47.40000000000002,34.500000000000064,49.200000000000045
78600,10,52.20000000000009,51.60000000000002,51.90000000000003,46.80000000000004,49.800000000000026,45.40000000000002,45.80000000000008,47.50000000000005
78600,11,49.70000000000008,45.40000000000002,49.60000000000002,50.70000000000004,47.40000000000002,51.700000000000024,50.80000000000007,34.70000000000004
78600,12,47.200000000000074,49.100000000000016,49.700000000000024,52.20000000000003,47.90000000000003,47.40000000000002,38.10000000000006,47.800000000000054
78600,13,39.200000000000074,49.30000000000002,47.60000000000002,52.70000000000004,48.00000000000003,51.60000000000002,51.10000000000007,51.40000000000005
78600,14,45.80000000000008,47.700000000000024,47.60000000000002,50.90000000000004,52.10000000000003,51.800000000000026,49.200000000000074,48.80000000000004
78600,15,57.300000000000104,49.800000000000026,49.90000000000003,52.400000000000034,52.00000000000003,47.20000000000002,43.00000000000007,34.500000000000036
78600,16,32.600000000000065,49.000000000000014,49.50000000000002,46.10000000000003,51.30000000000002,49.40000000000002,49.900000000000055,52.500000000000036
78600,17,51.60000000000011,49.800000000000026,37.700000000000024,48.20000000000003,49.800000000000026,49.90000000000003,53.200000000000074,47.00000000000004
78600,18,46.30000000000006,47.100000000000016,47.60000000000002,50.20000000000003,43.100000000000016,49.40000000000002,49.40000000000008,48.80000000000004
